trade_id,user_id,market_id,contract_type,price,quantity,timestamp
1775,101,4,YES,0.06,20,2025-11-19T04:04:03.593593
1776,226,3,NO,0.84,16,2025-11-16T19:18:03.593593
1777,267,7,NO,0.3,24,2025-11-17T13:13:03.593593
1778,225,7,YES,0.89,22,2025-11-16T23:29:03.593593
1779,27,9,NO,0.56,1,2025-11-17T11:48:03.593593
1780,202,8,YES,0.85,7,2025-11-17T16:36:03.593593
1781,279,4,YES,0.69,10,2025-11-16T16:00:03.593593
1782,181,9,YES,0.06,10,2025-11-18T17:17:03.593593
1783,170,8,NO,0.39,4,2025-11-17T19:12:03.593593
1784,54,4,NO,0.24,7,2025-11-17T11:06:03.593593
1785,104,5,NO,0.85,1,2025-11-16T15:27:03.593593
1786,209,10,NO,0.58,13,2025-11-18T04:11:03.593593
1787,79,1,YES,0.28,10,2025-11-16T21:03:03.593593
1788,283,2,YES,0.71,2,2025-11-19T09:46:03.593593
1789,174,5,YES,0.22,2,2025-11-17T20:01:03.593593
1790,92,8,NO,0.66,9,2025-11-18T08:22:03.593593
1791,15,8,NO,0.5,10,2025-11-17T19:35:03.593593
1792,57,4,NO,0.92,1,2025-11-19T09:30:03.593593
1793,154,10,YES,0.41,18,2025-11-18T10:21:03.593593
1794,292,2,YES,0.66,1,2025-11-17T06:54:03.593593
1795,161,6,YES,0.94,9,2025-11-17T04:46:03.593593
1796,240,6,NO,0.31,14,2025-11-19T10:07:03.593593
1797,113,6,YES,0.77,24,2025-11-18T15:59:03.593593
1798,285,9,NO,0.79,4,2025-11-18T00:05:03.593593
1799,133,9,NO,0.19,23,2025-11-16T22:46:03.593593
1800,55,9,NO,0.47,1,2025-11-19T00:52:03.593593
1801,212,6,NO,0.57,3,2025-11-19T06:03:03.593593
1802,32,10,YES,0.62,19,2025-11-17T17:42:03.593593
1803,49,1,NO,0.05,8,2025-11-18T06:41:03.593593
1804,107,10,YES,0.81,20,2025-11-19T06:54:03.593593
1805,136,5,YES,0.81,13,2025-11-17T04:23:03.593593
1806,52,4,NO,0.84,10,2025-11-17T19:29:03.593593
1807,178,7,YES,0.78,9,2025-11-17T14:44:03.593593
1808,150,5,NO,0.16,22,2025-11-17T08:14:03.593593
1809,220,2,YES,0.83,3,2025-11-16T16:50:03.593593
1810,95,7,YES,0.06,21,2025-11-17T10:48:03.593593
1811,121,6,NO,0.54,3,2025-11-19T08:53:03.593593
1812,77,8,YES,0.75,6,2025-11-18T00:31:03.593593
1813,22,2,YES,0.58,5,2025-11-19T10:29:03.593593
1814,92,8,NO,0.73,14,2025-11-19T05:21:03.593593
1815,143,8,YES,0.06,2,2025-11-18T09:07:03.593593
1816,149,5,NO,0.16,14,2025-11-18T12:44:03.593593
1817,232,7,NO,0.27,18,2025-11-18T01:35:03.593593
1818,206,1,NO,0.35,8,2025-11-16T22:05:03.593593
1819,10,9,YES,0.46,16,2025-11-19T05:02:03.593593
1820,206,5,YES,0.48,25,2025-11-17T01:24:03.593593
1821,187,1,YES,0.16,23,2025-11-17T02:53:03.593593
1822,275,3,NO,0.35,14,2025-11-19T02:08:03.593593
1823,11,2,NO,0.82,12,2025-11-19T03:30:03.593593
1824,127,3,NO,0.19,10,2025-11-18T23:05:03.593593
1825,152,4,NO,0.3,7,2025-11-18T17:44:03.593593
1826,170,8,NO,0.11,14,2025-11-16T22:04:03.593593
1827,286,6,YES,0.74,10,2025-11-16T18:21:03.593593
1828,36,8,NO,0.79,25,2025-11-18T20:03:03.593593
1829,297,1,YES,0.1,11,2025-11-17T08:56:03.593593
1830,250,4,NO,0.57,25,2025-11-18T23:26:03.593593
1831,73,7,NO,0.28,13,2025-11-18T11:31:03.593593
1832,77,9,YES,0.14,23,2025-11-16T22:31:03.593593
1833,225,6,YES,0.4,5,2025-11-18T02:41:03.593593
1834,296,3,NO,0.78,23,2025-11-17T17:43:03.593593
1835,237,7,YES,0.85,6,2025-11-19T09:04:03.593593
1836,56,9,NO,0.79,12,2025-11-18T10:04:03.593593
1837,83,4,NO,0.83,24,2025-11-17T03:56:03.593593
1838,47,3,NO,0.2,15,2025-11-17T04:03:03.593593
1839,22,9,YES,0.41,19,2025-11-18T22:54:03.593593
1840,149,6,YES,0.72,7,2025-11-17T20:17:03.593593
1841,262,6,YES,0.54,19,2025-11-16T14:03:03.593593
1842,113,4,YES,0.38,14,2025-11-19T06:38:03.593593
1843,78,1,YES,0.91,5,2025-11-17T14:06:03.593593
1844,223,10,NO,0.23,18,2025-11-16T19:49:03.593593
1845,59,7,YES,0.18,6,2025-11-18T16:51:03.593593
1846,70,5,YES,0.11,25,2025-11-19T12:23:03.593593
1847,125,3,NO,0.56,13,2025-11-18T09:49:03.593593
1848,215,2,YES,0.63,2,2025-11-19T01:37:03.593593
1849,161,4,YES,0.79,8,2025-11-17T16:04:03.593593
1850,286,9,YES,0.34,8,2025-11-17T13:10:03.593593
1851,65,3,NO,0.46,5,2025-11-18T08:36:03.593593
1852,291,9,YES,0.6,23,2025-11-17T19:30:03.593593
1853,203,5,NO,0.29,6,2025-11-17T08:31:03.593593
1854,23,4,NO,0.18,11,2025-11-18T04:00:03.593593
1855,135,5,NO,0.71,13,2025-11-17T15:16:03.593593
1856,132,1,YES,0.54,13,2025-11-19T04:27:03.593593
1857,112,7,NO,0.19,14,2025-11-19T07:06:03.593593
1858,75,8,NO,0.38,5,2025-11-18T21:47:03.593593
1859,297,8,NO,0.62,22,2025-11-18T06:48:03.593593
1860,48,5,NO,0.41,9,2025-11-18T19:03:03.593593
1861,95,1,YES,0.63,8,2025-11-18T05:07:03.593593
1862,204,2,YES,0.34,21,2025-11-17T01:22:03.593593
1863,283,5,YES,0.72,18,2025-11-17T06:56:03.593593
1864,44,2,YES,0.25,21,2025-11-17T18:23:03.593593
1865,166,7,YES,0.73,19,2025-11-17T00:08:03.593593
1866,233,5,NO,0.29,17,2025-11-18T20:52:03.593593
1867,117,10,NO,0.38,25,2025-11-19T13:09:03.593593
1868,159,5,NO,0.57,8,2025-11-19T07:29:03.593593
1869,26,1,YES,0.58,5,2025-11-17T21:29:03.593593
1870,132,2,NO,0.51,3,2025-11-18T17:51:03.593593
1871,149,9,NO,0.76,6,2025-11-17T22:58:03.593593
1872,212,8,NO,0.54,21,2025-11-17T05:57:03.593593
1873,227,3,YES,0.49,12,2025-11-17T17:43:03.593593
1874,78,4,NO,0.61,9,2025-11-17T15:40:03.593593
1875,113,2,YES,0.74,9,2025-11-19T09:13:03.593593
1876,14,5,YES,0.89,9,2025-11-17T01:56:03.593593
1877,299,5,YES,0.94,15,2025-11-18T06:44:03.593593
1878,89,7,NO,0.87,14,2025-11-19T05:45:03.593593
1879,118,3,NO,0.66,25,2025-11-16T20:19:03.593593
1880,48,4,YES,0.66,9,2025-11-19T12:03:03.593593
1881,246,1,YES,0.85,10,2025-11-18T05:10:03.593593
1882,147,9,YES,0.69,3,2025-11-19T06:12:03.593593
1883,33,3,YES,0.1,13,2025-11-17T08:31:03.593593
1884,133,4,NO,0.1,15,2025-11-16T18:57:03.593593
1885,163,8,NO,0.24,3,2025-11-18T01:15:03.593593
1886,59,5,YES,0.86,3,2025-11-17T22:59:03.593593
1887,265,7,YES,0.22,11,2025-11-17T15:55:03.593593
1888,194,1,YES,0.65,10,2025-11-16T16:21:03.593593
1889,213,3,YES,0.87,12,2025-11-16T23:23:03.593593
1890,13,5,NO,0.81,21,2025-11-19T04:32:03.593593
1891,209,2,YES,0.46,10,2025-11-17T02:54:03.593593
1892,146,10,YES,0.23,2,2025-11-19T01:38:03.593593
1893,18,6,NO,0.92,12,2025-11-19T10:41:03.593593
1894,177,5,YES,0.27,3,2025-11-18T03:15:03.593593
1895,52,8,YES,0.31,9,2025-11-18T05:08:03.593593
1896,34,5,NO,0.81,3,2025-11-18T15:38:03.593593
1897,144,4,NO,0.08,16,2025-11-17T00:44:03.593593
1898,267,10,YES,0.39,17,2025-11-18T04:31:03.593593
1899,238,9,NO,0.39,25,2025-11-18T12:37:03.593593
1900,138,2,YES,0.57,13,2025-11-19T03:11:03.593593
1901,9,2,NO,0.74,14,2025-11-18T05:40:03.593593
1902,165,4,YES,0.76,10,2025-11-17T04:01:03.593593
1903,150,8,YES,0.47,9,2025-11-17T02:34:03.593593
1904,78,3,YES,0.34,2,2025-11-16T14:46:03.593593
1905,86,3,YES,0.51,4,2025-11-19T10:54:03.593593
1906,237,5,YES,0.59,10,2025-11-18T08:29:03.593593
1907,174,9,YES,0.82,24,2025-11-18T10:21:03.593593
1908,295,10,NO,0.88,23,2025-11-18T22:02:03.593593
1909,27,6,YES,0.81,1,2025-11-16T20:32:03.593593
1910,47,6,NO,0.13,22,2025-11-17T15:14:03.593593
1911,202,3,NO,0.24,17,2025-11-17T13:32:03.593593
1912,80,7,NO,0.05,6,2025-11-17T06:36:03.593593
1913,270,9,YES,0.57,18,2025-11-17T23:59:03.593593
1914,46,8,NO,0.12,12,2025-11-17T06:38:03.593593
1915,204,2,YES,0.71,3,2025-11-17T10:54:03.593593
1916,286,9,NO,0.31,8,2025-11-18T02:48:03.593593
1917,141,6,NO,0.31,6,2025-11-16T21:14:03.593593
1918,216,9,YES,0.07,5,2025-11-17T18:26:03.593593
1919,229,6,NO,0.2,7,2025-11-17T15:13:03.593593
1920,264,4,YES,0.69,8,2025-11-19T03:12:03.593593
1921,103,2,YES,0.85,1,2025-11-17T04:18:03.593593
1922,28,9,YES,0.67,17,2025-11-18T02:35:03.593593
1923,243,10,YES,0.27,23,2025-11-18T17:47:03.593593
1924,150,2,YES,0.82,1,2025-11-17T14:02:03.593593
1925,269,3,YES,0.13,3,2025-11-17T20:53:03.593593
1926,202,5,YES,0.86,19,2025-11-16T15:38:03.593593
1927,129,8,NO,0.08,16,2025-11-18T01:00:03.593593
1928,37,1,NO,0.86,19,2025-11-19T09:16:03.593593
1929,287,7,YES,0.21,15,2025-11-19T09:22:03.593593
1930,33,4,NO,0.12,18,2025-11-17T16:28:03.593593
1931,198,3,NO,0.5,3,2025-11-17T13:35:03.593593
1932,101,8,NO,0.78,3,2025-11-17T07:23:03.593593
1933,79,2,YES,0.6,8,2025-11-16T23:20:03.593593
1934,210,8,NO,0.13,6,2025-11-17T00:16:03.593593
1935,222,4,NO,0.05,14,2025-11-19T12:45:03.593593
1936,61,4,YES,0.85,15,2025-11-17T03:43:03.593593
1937,199,8,YES,0.21,18,2025-11-18T00:19:03.593593
1938,239,9,NO,0.88,11,2025-11-17T20:10:03.593593
1939,232,5,YES,0.68,11,2025-11-18T02:38:03.593593
1940,20,3,YES,0.05,9,2025-11-19T02:40:03.593593
1941,166,2,NO,0.47,10,2025-11-17T01:07:03.593593
1942,99,3,YES,0.93,25,2025-11-17T21:32:03.593593
1943,281,9,YES,0.87,15,2025-11-16T23:50:03.593593
1944,13,3,NO,0.17,13,2025-11-19T03:15:03.593593
1945,273,7,NO,0.32,6,2025-11-16T15:18:03.593593
1946,103,10,NO,0.33,22,2025-11-19T08:08:03.593593
1947,157,4,NO,0.77,8,2025-11-19T11:38:03.593593
1948,122,9,YES,0.56,6,2025-11-18T15:34:03.593593
1949,16,6,NO,0.35,4,2025-11-19T05:31:03.593593
1950,160,2,YES,0.32,8,2025-11-17T02:05:03.593593
1951,78,8,YES,0.11,3,2025-11-17T13:34:03.593593
1952,288,2,YES,0.42,2,2025-11-17T15:27:03.593593
1953,102,6,NO,0.56,12,2025-11-18T20:06:03.593593
1954,97,3,NO,0.76,19,2025-11-19T09:53:03.593593
1955,261,10,NO,0.61,22,2025-11-18T04:12:03.593593
1956,138,10,NO,0.88,7,2025-11-18T11:48:03.593593
1957,57,7,NO,0.3,6,2025-11-17T23:32:03.593593
1958,210,3,YES,0.49,20,2025-11-17T23:25:03.593593
1959,74,7,NO,0.77,10,2025-11-18T03:24:03.593593
1960,213,2,NO,0.24,8,2025-11-17T01:38:03.593593
1961,273,6,NO,0.1,8,2025-11-18T10:13:03.593593
1962,287,1,NO,0.49,17,2025-11-18T14:08:03.593593
1963,299,10,YES,0.93,20,2025-11-16T23:14:03.593593
1964,251,9,NO,0.09,20,2025-11-17T21:13:03.593593
1965,143,1,YES,0.76,12,2025-11-17T18:26:03.593593
1966,31,5,YES,0.81,11,2025-11-17T22:01:03.593593
1967,211,2,NO,0.76,16,2025-11-17T02:33:03.593593
1968,135,10,YES,0.17,7,2025-11-18T18:14:03.593593
1969,165,4,YES,0.52,19,2025-11-17T05:12:03.593593
1970,43,1,YES,0.48,16,2025-11-19T12:53:03.593593
1971,224,10,YES,0.33,2,2025-11-17T15:20:03.593593
1972,177,9,YES,0.38,6,2025-11-18T09:19:03.593593
1973,175,7,YES,0.26,24,2025-11-17T20:50:03.593593
1974,3,4,NO,0.41,21,2025-11-17T13:24:03.593593
1975,215,1,NO,0.29,20,2025-11-18T05:04:03.593593
1976,129,7,YES,0.53,8,2025-11-18T05:37:03.593593
1977,92,10,NO,0.95,6,2025-11-18T00:41:03.593593
1978,248,4,YES,0.65,13,2025-11-17T12:35:03.593593
1979,299,2,YES,0.65,22,2025-11-16T16:33:03.593593
1980,249,4,YES,0.5,6,2025-11-17T17:35:03.593593
1981,266,9,NO,0.07,2,2025-11-19T03:26:03.593593
1982,121,9,YES,0.55,6,2025-11-18T20:39:03.593593
1983,54,1,YES,0.7,11,2025-11-17T11:19:03.593593
1984,254,3,NO,0.31,2,2025-11-17T02:48:03.593593
1985,294,9,YES,0.6,6,2025-11-17T02:12:03.593593
1986,74,5,YES,0.84,24,2025-11-18T01:21:03.593593
1987,11,3,NO,0.53,12,2025-11-19T11:25:03.593593
1988,271,9,NO,0.46,12,2025-11-18T06:11:03.593593
1989,50,5,YES,0.88,11,2025-11-18T11:04:03.593593
1990,56,1,NO,0.81,8,2025-11-16T20:04:03.593593
1991,29,2,YES,0.87,17,2025-11-17T12:49:03.593593
1992,264,8,YES,0.75,17,2025-11-18T19:15:03.593593
1993,223,5,YES,0.81,8,2025-11-19T06:11:03.593593
1994,219,6,YES,0.69,14,2025-11-17T19:02:03.593593
1995,147,4,YES,0.07,13,2025-11-18T21:38:03.593593
1996,282,2,NO,0.45,3,2025-11-19T09:24:03.593593
1997,300,2,YES,0.68,8,2025-11-17T15:20:03.593593
1998,80,9,YES,0.7,15,2025-11-17T02:47:03.593593
1999,238,7,YES,0.81,15,2025-11-18T10:07:03.593593
2000,224,10,YES,0.84,5,2025-11-17T04:30:03.593593
2001,64,4,YES,0.64,5,2025-11-18T00:52:03.593593
2002,206,4,NO,0.81,10,2025-11-16T22:49:03.593593
2003,185,6,NO,0.72,21,2025-11-18T13:32:03.593593
2004,148,3,YES,0.32,8,2025-11-19T05:52:03.593593
2005,64,7,YES,0.74,10,2025-11-19T01:03:03.593593
2006,287,4,NO,0.06,20,2025-11-17T02:48:03.593593
2007,199,10,NO,0.69,6,2025-11-19T09:32:03.593593
2008,7,2,YES,0.8,3,2025-11-19T02:28:03.593593
2009,175,5,NO,0.23,4,2025-11-17T14:09:03.593593
2010,178,5,YES,0.12,14,2025-11-17T21:32:03.593593
2011,73,10,NO,0.61,21,2025-11-17T08:41:03.593593
2012,76,2,YES,0.24,24,2025-11-17T21:50:03.593593
2013,130,5,YES,0.82,20,2025-11-19T13:04:03.593593
2014,54,7,NO,0.47,15,2025-11-18T03:54:03.593593
2015,236,4,YES,0.87,4,2025-11-17T04:21:03.593593
2016,75,4,NO,0.56,22,2025-11-16T17:34:03.593593
2017,171,7,YES,0.06,1,2025-11-18T00:25:03.593593
2018,204,9,NO,0.62,4,2025-11-17T03:16:03.593593
2019,41,3,YES,0.26,14,2025-11-19T13:19:03.593593
2020,281,7,NO,0.43,19,2025-11-17T14:40:03.593593
2021,158,3,YES,0.24,13,2025-11-18T14:23:03.593593
2022,103,5,NO,0.91,25,2025-11-19T06:17:03.593593
2023,119,6,YES,0.87,10,2025-11-17T16:06:03.593593
2024,175,3,NO,0.36,12,2025-11-17T13:14:03.593593
2025,189,1,NO,0.36,17,2025-11-16T22:18:03.593593
2026,33,2,YES,0.78,5,2025-11-17T18:09:03.593593
2027,14,8,YES,0.11,19,2025-11-18T10:39:03.593593
2028,134,10,NO,0.6,17,2025-11-18T07:42:03.593593
2029,24,6,NO,0.26,12,2025-11-18T15:49:03.593593
2030,142,1,NO,0.46,22,2025-11-17T11:46:03.593593
2031,174,8,YES,0.62,20,2025-11-17T12:17:03.593593
2032,223,10,NO,0.78,20,2025-11-18T12:50:03.593593
2033,191,4,YES,0.91,12,2025-11-19T02:00:03.593593
2034,292,10,NO,0.32,22,2025-11-17T12:44:03.593593
2035,80,7,YES,0.22,2,2025-11-18T19:03:03.593593
2036,178,3,NO,0.25,12,2025-11-18T23:17:03.593593
2037,21,3,YES,0.14,5,2025-11-16T15:30:03.593593
2038,47,7,YES,0.05,1,2025-11-17T07:37:03.593593
2039,300,2,YES,0.64,10,2025-11-19T10:53:03.593593
2040,280,6,YES,0.28,7,2025-11-19T07:27:03.593593
2041,231,10,YES,0.74,15,2025-11-17T07:28:03.593593
2042,59,5,YES,0.12,17,2025-11-17T11:09:03.593593
2043,33,7,NO,0.54,10,2025-11-18T21:51:03.593593
2044,110,5,YES,0.18,13,2025-11-18T13:10:03.593593
2045,56,2,YES,0.08,4,2025-11-18T16:02:03.593593
2046,93,6,YES,0.51,2,2025-11-19T09:57:03.593593
2047,7,1,NO,0.43,10,2025-11-19T01:49:03.593593
2048,114,5,YES,0.45,5,2025-11-18T19:26:03.593593
2049,286,8,NO,0.49,16,2025-11-18T07:00:03.593593
2050,160,5,NO,0.36,12,2025-11-18T04:04:03.593593
2051,99,9,NO,0.68,6,2025-11-17T09:36:03.593593
2052,87,4,YES,0.39,11,2025-11-16T18:31:03.593593
2053,202,1,NO,0.94,18,2025-11-17T03:11:03.593593
2054,204,3,YES,0.43,9,2025-11-19T08:59:03.593593
2055,28,9,NO,0.12,19,2025-11-18T18:58:03.593593
2056,139,4,YES,0.71,13,2025-11-19T10:23:03.593593
2057,119,4,NO,0.38,4,2025-11-17T19:32:03.593593
2058,274,7,YES,0.94,12,2025-11-17T09:14:03.593593
2059,114,3,NO,0.79,14,2025-11-19T09:08:03.593593
2060,276,10,YES,0.72,3,2025-11-17T16:18:03.593593
2061,234,8,NO,0.36,4,2025-11-17T13:12:03.593593
2062,120,3,NO,0.26,4,2025-11-18T15:39:03.593593
2063,217,1,YES,0.45,8,2025-11-17T00:40:03.593593
2064,224,2,YES,0.28,11,2025-11-18T19:35:03.593593
2065,112,7,YES,0.19,1,2025-11-16T18:04:03.593593
2066,86,3,NO,0.66,13,2025-11-19T02:10:03.593593
2067,236,5,NO,0.64,2,2025-11-16T23:39:03.593593
2068,283,5,YES,0.41,4,2025-11-17T08:24:03.593593
2069,105,5,NO,0.47,1,2025-11-19T12:45:03.593593
2070,110,8,NO,0.65,14,2025-11-17T20:58:03.593593
2071,38,5,YES,0.18,9,2025-11-17T23:49:03.593593
2072,57,9,NO,0.79,11,2025-11-17T11:37:03.593593
2073,154,5,NO,0.37,10,2025-11-17T09:29:03.593593
2074,224,1,NO,0.8,7,2025-11-19T00:52:03.593593
2075,173,4,NO,0.88,23,2025-11-16T22:43:03.593593
2076,277,10,NO,0.73,11,2025-11-19T13:02:03.593593
2077,52,5,YES,0.93,11,2025-11-19T03:54:03.593593
2078,120,2,YES,0.49,17,2025-11-16T20:37:03.593593
2079,132,10,NO,0.92,23,2025-11-18T02:31:03.593593
2080,95,8,NO,0.64,19,2025-11-16T17:25:03.593593
2081,250,2,YES,0.57,22,2025-11-19T10:10:03.593593
2082,260,10,YES,0.12,23,2025-11-18T14:25:03.593593
2083,125,6,NO,0.53,11,2025-11-17T04:46:03.593593
2084,167,2,YES,0.48,20,2025-11-18T01:35:03.593593
2085,239,8,NO,0.63,14,2025-11-19T11:42:03.593593
2086,182,5,YES,0.78,2,2025-11-19T05:08:03.593593
2087,266,2,YES,0.42,11,2025-11-18T10:34:03.593593
2088,200,10,YES,0.08,15,2025-11-16T15:15:03.593593
2089,167,10,NO,0.76,11,2025-11-18T22:40:03.593593
2090,35,7,NO,0.51,13,2025-11-18T04:39:03.593593
2091,56,9,YES,0.54,19,2025-11-17T19:30:03.593593
2092,105,2,NO,0.4,20,2025-11-18T09:33:03.593593
2093,191,2,NO,0.76,19,2025-11-19T12:45:03.593593
2094,275,8,YES,0.33,6,2025-11-17T17:03:03.593593
2095,55,9,NO,0.06,10,2025-11-17T20:27:03.593593
2096,126,3,NO,0.24,21,2025-11-17T04:42:03.593593
2097,300,3,NO,0.83,23,2025-11-17T12:44:03.593593
2098,256,6,YES,0.71,6,2025-11-19T12:56:03.593593
2099,271,8,YES,0.5,21,2025-11-19T07:44:03.593593
2100,61,7,NO,0.57,6,2025-11-17T22:25:03.593593
2101,289,9,YES,0.07,24,2025-11-17T10:45:03.593593
2102,10,8,NO,0.36,9,2025-11-18T17:13:03.593593
2103,153,6,NO,0.65,24,2025-11-16T22:13:03.593593
2104,60,4,YES,0.25,7,2025-11-18T18:42:03.593593
2105,230,2,NO,0.82,11,2025-11-16T15:13:03.593593
2106,145,3,YES,0.55,13,2025-11-18T01:45:03.593593
2107,31,8,YES,0.28,3,2025-11-17T04:08:03.593593
2108,256,4,YES,0.11,6,2025-11-19T04:33:03.593593
2109,86,10,NO,0.33,17,2025-11-17T14:33:03.593593
2110,45,3,NO,0.29,9,2025-11-18T12:18:03.593593
2111,94,5,YES,0.41,19,2025-11-16T14:27:03.593593
2112,202,9,YES,0.3,4,2025-11-19T05:33:03.593593
2113,147,7,NO,0.48,6,2025-11-18T05:10:03.593593
2114,132,2,NO,0.65,20,2025-11-18T10:51:03.593593
2115,188,5,YES,0.88,25,2025-11-16T18:29:03.593593
2116,179,6,YES,0.76,23,2025-11-18T19:06:03.593593
2117,10,9,NO,0.93,11,2025-11-16T23:13:03.593593
2118,15,5,NO,0.68,11,2025-11-17T02:46:03.593593
2119,91,6,NO,0.19,15,2025-11-19T06:34:03.593593
2120,44,8,YES,0.57,4,2025-11-17T04:01:03.593593
2121,111,2,YES,0.27,22,2025-11-19T07:00:03.593593
2122,184,2,YES,0.77,17,2025-11-19T04:29:03.593593
2123,256,4,YES,0.24,16,2025-11-18T15:35:03.593593
2124,48,4,YES,0.7,17,2025-11-18T03:02:03.593593
2125,226,6,NO,0.66,5,2025-11-18T10:37:03.593593
2126,34,9,YES,0.09,17,2025-11-19T12:28:03.593593
2127,41,4,YES,0.51,6,2025-11-18T23:42:03.593593
2128,190,3,NO,0.23,13,2025-11-18T12:11:03.593593
2129,274,7,NO,0.94,24,2025-11-17T15:31:03.593593
2130,134,3,NO,0.7,16,2025-11-17T07:04:03.593593
2131,50,10,YES,0.13,21,2025-11-19T13:43:03.593593
2132,119,1,NO,0.54,18,2025-11-16T18:24:03.593593
2133,12,10,NO,0.42,12,2025-11-17T08:48:03.593593
2134,233,1,YES,0.21,21,2025-11-17T07:42:03.593593
2135,183,9,YES,0.11,19,2025-11-18T17:28:03.593593
2136,31,2,YES,0.95,14,2025-11-16T17:08:03.593593
2137,185,6,YES,0.29,7,2025-11-16T20:50:03.593593
2138,222,4,YES,0.57,11,2025-11-17T11:03:03.593593
2139,67,8,YES,0.15,9,2025-11-17T07:46:03.593593
2140,37,7,YES,0.17,13,2025-11-19T02:44:03.593593
2141,128,9,NO,0.94,15,2025-11-17T09:06:03.593593
2142,161,1,NO,0.08,24,2025-11-16T18:25:03.593593
2143,234,9,YES,0.22,11,2025-11-18T17:54:03.593593
2144,267,6,NO,0.32,15,2025-11-18T16:25:03.593593
2145,296,8,NO,0.8,6,2025-11-18T20:27:03.593593
2146,28,2,YES,0.63,18,2025-11-18T20:41:03.593593
2147,172,2,YES,0.29,25,2025-11-18T22:12:03.593593
2148,14,3,NO,0.16,1,2025-11-17T02:27:03.593593
2149,232,2,NO,0.52,16,2025-11-18T11:31:03.593593
2150,95,4,NO,0.81,4,2025-11-18T14:51:03.593593
2151,173,8,NO,0.45,23,2025-11-18T13:15:03.593593
2152,139,7,YES,0.8,2,2025-11-18T02:58:03.593593
2153,34,10,YES,0.37,12,2025-11-16T19:00:03.593593
2154,262,2,YES,0.21,17,2025-11-17T17:17:03.593593
2155,287,4,YES,0.92,3,2025-11-18T07:33:03.593593
2156,260,3,YES,0.59,23,2025-11-18T02:32:03.593593
2157,267,3,YES,0.57,5,2025-11-17T22:56:03.593593
2158,28,3,YES,0.14,19,2025-11-17T19:09:03.593593
2159,167,9,YES,0.47,1,2025-11-17T05:55:03.593593
2160,53,8,NO,0.9,15,2025-11-17T12:40:03.593593
2161,255,5,YES,0.07,11,2025-11-18T06:05:03.593593
2162,295,3,NO,0.67,23,2025-11-17T08:15:03.593593
2163,299,1,NO,0.78,15,2025-11-17T22:27:03.593593
2164,233,6,YES,0.33,18,2025-11-16T21:50:03.593593
2165,284,4,NO,0.29,4,2025-11-19T00:44:03.593593
2166,134,7,YES,0.43,24,2025-11-18T13:16:03.593593
2167,292,9,YES,0.66,13,2025-11-18T02:20:03.593593
2168,134,6,NO,0.31,13,2025-11-19T01:53:03.593593
2169,67,2,NO,0.49,24,2025-11-17T08:24:03.593593
2170,296,8,NO,0.5,12,2025-11-19T00:20:03.593593
2171,58,5,YES,0.32,15,2025-11-18T23:45:03.593593
2172,187,9,YES,0.74,22,2025-11-17T12:32:03.593593
2173,284,5,YES,0.37,20,2025-11-19T01:00:03.593593
2174,33,3,YES,0.72,6,2025-11-17T18:19:03.593593
2175,205,9,NO,0.46,3,2025-11-18T09:19:03.593593
2176,133,2,YES,0.73,3,2025-11-17T04:40:03.593593
2177,69,8,NO,0.34,6,2025-11-19T04:35:03.593593
2178,1,3,YES,0.44,23,2025-11-17T21:32:03.593593
2179,153,8,NO,0.94,11,2025-11-16T14:35:03.593593
2180,177,2,NO,0.32,11,2025-11-17T23:54:03.593593
2181,203,5,YES,0.2,11,2025-11-16T21:24:03.593593
2182,112,3,YES,0.86,17,2025-11-17T10:57:03.593593
2183,239,1,NO,0.05,5,2025-11-18T22:56:03.593593
2184,65,7,YES,0.13,2,2025-11-19T03:15:03.593593
2185,83,5,YES,0.82,13,2025-11-16T20:23:03.593593
2186,256,1,NO,0.5,3,2025-11-18T07:34:03.593593
2187,42,5,NO,0.39,22,2025-11-17T18:52:03.593593
2188,102,1,NO,0.57,24,2025-11-18T12:19:03.593593
2189,289,3,YES,0.43,21,2025-11-16T18:10:03.593593
2190,222,10,YES,0.57,8,2025-11-16T22:12:03.593593
2191,252,4,NO,0.49,15,2025-11-17T02:32:03.593593
2192,116,5,NO,0.32,22,2025-11-18T00:26:03.593593
2193,191,5,NO,0.28,24,2025-11-19T00:18:03.593593
2194,94,7,YES,0.94,24,2025-11-18T09:21:03.593593
2195,151,5,NO,0.39,10,2025-11-17T00:50:03.593593
2196,222,7,NO,0.91,21,2025-11-18T10:18:03.593593
2197,37,10,NO,0.69,2,2025-11-18T13:02:03.593593
2198,258,1,NO,0.13,2,2025-11-18T10:05:03.593593
2199,5,3,NO,0.83,6,2025-11-19T03:41:03.593593
2200,251,1,YES,0.24,2,2025-11-18T04:12:03.593593
2201,164,9,YES,0.86,5,2025-11-18T05:10:03.593593
2202,123,7,NO,0.59,10,2025-11-17T03:39:03.593593
2203,227,7,NO,0.86,8,2025-11-17T23:13:03.593593
2204,9,4,YES,0.11,15,2025-11-16T14:46:03.593593
2205,201,4,NO,0.91,19,2025-11-18T14:21:03.593593
2206,248,7,YES,0.32,15,2025-11-16T17:29:03.593593
2207,54,2,NO,0.16,5,2025-11-18T13:36:03.593593
2208,54,7,NO,0.5,18,2025-11-19T05:45:03.593593
2209,249,2,YES,0.36,16,2025-11-17T14:09:03.593593
2210,98,5,YES,0.94,15,2025-11-18T10:03:03.593593
